article_number,batch_name,char_length
108230,softcite_data/step1_txt/pmc/PMC5021228-2/text.txt.gz,2223
108231,softcite_data/step1_txt/pmc/PMC5023377-0/text.txt.gz,3314
108232,softcite_data/step1_txt/pmc/PMC5023377-1/text.txt.gz,4052
108233,softcite_data/step1_txt/pmc/PMC5023377-2/text.txt.gz,3827
108234,softcite_data/step1_txt/pmc/PMC5023377-3/text.txt.gz,5452
108235,softcite_data/step1_txt/pmc/PMC5023377-4/text.txt.gz,3666
108236,softcite_data/step1_txt/pmc/PMC5023377-5/text.txt.gz,1607
108237,softcite_data/step1_txt/pmc/PMC5023903-0/text.txt.gz,3147
108238,softcite_data/step1_txt/pmc/PMC5023903-1/text.txt.gz,4746
108239,softcite_data/step1_txt/pmc/PMC5023903-2/text.txt.gz,573
108240,softcite_data/step1_txt/pmc/PMC5027708-0/text.txt.gz,3616
108241,softcite_data/step1_txt/pmc/PMC5027708-1/text.txt.gz,3598
108242,softcite_data/step1_txt/pmc/PMC5027708-2/text.txt.gz,1668
108243,softcite_data/step1_txt/pmc/PMC5029575-0/text.txt.gz,3080
108244,softcite_data/step1_txt/pmc/PMC5029575-1/text.txt.gz,5498
108245,softcite_data/step1_txt/pmc/PMC5029575-2/text.txt.gz,3651
108246,softcite_data/step1_txt/pmc/PMC5029575-3/text.txt.gz,4141
108247,softcite_data/step1_txt/pmc/PMC5029575-4/text.txt.gz,1855
108248,softcite_data/step1_txt/pmc/PMC5029585-0/text.txt.gz,3710
108249,softcite_data/step1_txt/pmc/PMC5029585-1/text.txt.gz,3845
108250,softcite_data/step1_txt/pmc/PMC5029585-2/text.txt.gz,3152
108251,softcite_data/step1_txt/pmc/PMC5029585-3/text.txt.gz,3639
108252,softcite_data/step1_txt/pmc/PMC5029585-4/text.txt.gz,3432
108253,softcite_data/step1_txt/pmc/PMC5029585-5/text.txt.gz,1067
108254,softcite_data/step1_txt/pmc/PMC5031949-0/text.txt.gz,3577
108255,softcite_data/step1_txt/pmc/PMC5031949-1/text.txt.gz,4206
108256,softcite_data/step1_txt/pmc/PMC5031952-0/text.txt.gz,3543
108257,softcite_data/step1_txt/pmc/PMC5031952-1/text.txt.gz,3511
108258,softcite_data/step1_txt/pmc/PMC5031952-2/text.txt.gz,3527
108259,softcite_data/step1_txt/pmc/PMC5031952-3/text.txt.gz,3759
108260,softcite_data/step1_txt/pmc/PMC5031952-4/text.txt.gz,5128
108261,softcite_data/step1_txt/pmc/PMC5031952-5/text.txt.gz,3470
108262,softcite_data/step1_txt/pmc/PMC5031952-6/text.txt.gz,3369
108263,softcite_data/step1_txt/pmc/PMC5031952-7/text.txt.gz,662
108264,softcite_data/step1_txt/pmc/PMC5032163-0/text.txt.gz,3799
108265,softcite_data/step1_txt/pmc/PMC5032163-1/text.txt.gz,3173
108266,softcite_data/step1_txt/pmc/PMC5032163-2/text.txt.gz,3227
108267,softcite_data/step1_txt/pmc/PMC5032163-3/text.txt.gz,646
108268,softcite_data/step1_txt/pmc/PMC5033529-0/text.txt.gz,3847
108269,softcite_data/step1_txt/pmc/PMC5033529-1/text.txt.gz,7635
108270,softcite_data/step1_txt/pmc/PMC5033529-10/text.txt.gz,4244
108271,softcite_data/step1_txt/pmc/PMC5033529-11/text.txt.gz,3163
108272,softcite_data/step1_txt/pmc/PMC5033529-12/text.txt.gz,3754
108273,softcite_data/step1_txt/pmc/PMC5033529-13/text.txt.gz,4251
108274,softcite_data/step1_txt/pmc/PMC5033529-14/text.txt.gz,4669
108275,softcite_data/step1_txt/pmc/PMC5033529-2/text.txt.gz,3509
108276,softcite_data/step1_txt/pmc/PMC5033529-3/text.txt.gz,3072
108277,softcite_data/step1_txt/pmc/PMC5033529-4/text.txt.gz,3945
108278,softcite_data/step1_txt/pmc/PMC5033529-5/text.txt.gz,3752
108279,softcite_data/step1_txt/pmc/PMC5033529-6/text.txt.gz,3864
108280,softcite_data/step1_txt/pmc/PMC5033529-7/text.txt.gz,3290
108281,softcite_data/step1_txt/pmc/PMC5033529-8/text.txt.gz,4552
108282,softcite_data/step1_txt/pmc/PMC5033529-9/text.txt.gz,3548
108283,softcite_data/step1_txt/pmc/PMC5034971-0/text.txt.gz,5583
108284,softcite_data/step1_txt/pmc/PMC5034971-1/text.txt.gz,1102
108285,softcite_data/step1_txt/pmc/PMC5036010-0/text.txt.gz,4133
108286,softcite_data/step1_txt/pmc/PMC5036010-1/text.txt.gz,3567
108287,softcite_data/step1_txt/pmc/PMC5036010-2/text.txt.gz,3470
108288,softcite_data/step1_txt/pmc/PMC5036010-3/text.txt.gz,3060
108289,softcite_data/step1_txt/pmc/PMC5036010-4/text.txt.gz,371
108290,softcite_data/step1_txt/pmc/PMC5036242-0/text.txt.gz,3099
108291,softcite_data/step1_txt/pmc/PMC5036242-1/text.txt.gz,4453
108292,softcite_data/step1_txt/pmc/PMC5036242-2/text.txt.gz,3653
108293,softcite_data/step1_txt/pmc/PMC5036242-3/text.txt.gz,4654
108294,softcite_data/step1_txt/pmc/PMC5036242-4/text.txt.gz,4794
108295,softcite_data/step1_txt/pmc/PMC5036242-5/text.txt.gz,4032
108296,softcite_data/step1_txt/pmc/PMC5036242-6/text.txt.gz,2009
108297,softcite_data/step1_txt/pmc/PMC5037241-0/text.txt.gz,3292
108298,softcite_data/step1_txt/pmc/PMC5037241-1/text.txt.gz,3068
108299,softcite_data/step1_txt/pmc/PMC5037241-2/text.txt.gz,3275
108300,softcite_data/step1_txt/pmc/PMC5037241-3/text.txt.gz,1130
108301,softcite_data/step1_txt/pmc/PMC5038180-0/text.txt.gz,4631
108302,softcite_data/step1_txt/pmc/PMC5038180-1/text.txt.gz,2977
108303,softcite_data/step1_txt/pmc/PMC5039115-0/text.txt.gz,5142
108304,softcite_data/step1_txt/pmc/PMC5039120-0/text.txt.gz,3411
108305,softcite_data/step1_txt/pmc/PMC5039120-1/text.txt.gz,6722
108306,softcite_data/step1_txt/pmc/PMC5039120-2/text.txt.gz,2862
108307,softcite_data/step1_txt/pmc/PMC5040012-0/text.txt.gz,4282
108308,softcite_data/step1_txt/pmc/PMC5040012-1/text.txt.gz,3809
108309,softcite_data/step1_txt/pmc/PMC5040012-2/text.txt.gz,3373
108310,softcite_data/step1_txt/pmc/PMC5040012-3/text.txt.gz,3110
108311,softcite_data/step1_txt/pmc/PMC5040012-4/text.txt.gz,381
108312,softcite_data/step1_txt/pmc/PMC5040080-0/text.txt.gz,2850
108313,softcite_data/step1_txt/pmc/PMC5041470-0/text.txt.gz,3645
108314,softcite_data/step1_txt/pmc/PMC5041470-1/text.txt.gz,3386
108315,softcite_data/step1_txt/pmc/PMC5041470-10/text.txt.gz,3619
108316,softcite_data/step1_txt/pmc/PMC5041470-2/text.txt.gz,4225
108317,softcite_data/step1_txt/pmc/PMC5041470-3/text.txt.gz,3563
108318,softcite_data/step1_txt/pmc/PMC5041470-4/text.txt.gz,4132
108319,softcite_data/step1_txt/pmc/PMC5041470-5/text.txt.gz,4868
108320,softcite_data/step1_txt/pmc/PMC5041470-6/text.txt.gz,3910
108321,softcite_data/step1_txt/pmc/PMC5041470-7/text.txt.gz,5238
108322,softcite_data/step1_txt/pmc/PMC5041470-8/text.txt.gz,3358
108323,softcite_data/step1_txt/pmc/PMC5041470-9/text.txt.gz,3340
108324,softcite_data/step1_txt/pmc/PMC5042035-0/text.txt.gz,4108
108325,softcite_data/step1_txt/pmc/PMC5042035-1/text.txt.gz,3100
108326,softcite_data/step1_txt/pmc/PMC5042035-2/text.txt.gz,1629
108327,softcite_data/step1_txt/pmc/PMC5044929-0/text.txt.gz,3470
108328,softcite_data/step1_txt/pmc/PMC5044929-1/text.txt.gz,3913
108329,softcite_data/step1_txt/pmc/PMC5044929-2/text.txt.gz,3911
108330,softcite_data/step1_txt/pmc/PMC5044929-3/text.txt.gz,4035
108331,softcite_data/step1_txt/pmc/PMC5044929-4/text.txt.gz,4842
108332,softcite_data/step1_txt/pmc/PMC5044929-5/text.txt.gz,4327
108333,softcite_data/step1_txt/pmc/PMC5044929-6/text.txt.gz,4092
108334,softcite_data/step1_txt/pmc/PMC5044929-7/text.txt.gz,3251
108335,softcite_data/step1_txt/pmc/PMC5045054-0/text.txt.gz,3612
108336,softcite_data/step1_txt/pmc/PMC5045054-1/text.txt.gz,3119
108337,softcite_data/step1_txt/pmc/PMC5045054-2/text.txt.gz,1361
108338,softcite_data/step1_txt/pmc/PMC5045956-0/text.txt.gz,4087
108339,softcite_data/step1_txt/pmc/PMC5045956-1/text.txt.gz,3297
108340,softcite_data/step1_txt/pmc/PMC5045956-2/text.txt.gz,3802
108341,softcite_data/step1_txt/pmc/PMC5045956-3/text.txt.gz,2724
108342,softcite_data/step1_txt/pmc/PMC5048000-0/text.txt.gz,3313
108343,softcite_data/step1_txt/pmc/PMC5048000-1/text.txt.gz,3676
108344,softcite_data/step1_txt/pmc/PMC5048000-2/text.txt.gz,3946
108345,softcite_data/step1_txt/pmc/PMC5048000-3/text.txt.gz,4202
108346,softcite_data/step1_txt/pmc/PMC5048000-4/text.txt.gz,1494
108347,softcite_data/step1_txt/pmc/PMC5049493-0/text.txt.gz,3443
108348,softcite_data/step1_txt/pmc/PMC5049493-1/text.txt.gz,1792
108349,softcite_data/step1_txt/pmc/PMC5050532-0/text.txt.gz,3307
108350,softcite_data/step1_txt/pmc/PMC5050532-1/text.txt.gz,3460
108351,softcite_data/step1_txt/pmc/PMC5050532-2/text.txt.gz,4948
108352,softcite_data/step1_txt/pmc/PMC5050532-3/text.txt.gz,1024
108353,softcite_data/step1_txt/pmc/PMC5051534-0/text.txt.gz,3037
108354,softcite_data/step1_txt/pmc/PMC5051534-1/text.txt.gz,4269
108355,softcite_data/step1_txt/pmc/PMC5051534-2/text.txt.gz,1062
108356,softcite_data/step1_txt/pmc/PMC5054038-0/text.txt.gz,4270
108357,softcite_data/step1_txt/pmc/PMC5054038-1/text.txt.gz,3473
108358,softcite_data/step1_txt/pmc/PMC5054038-2/text.txt.gz,3094
108359,softcite_data/step1_txt/pmc/PMC5054038-3/text.txt.gz,3328
108360,softcite_data/step1_txt/pmc/PMC5054038-4/text.txt.gz,3582
108361,softcite_data/step1_txt/pmc/PMC5054038-5/text.txt.gz,3207
108362,softcite_data/step1_txt/pmc/PMC5054038-6/text.txt.gz,3724
108363,softcite_data/step1_txt/pmc/PMC5054038-7/text.txt.gz,4700
108364,softcite_data/step1_txt/pmc/PMC5054038-8/text.txt.gz,4048
108365,softcite_data/step1_txt/pmc/PMC5054038-9/text.txt.gz,1798
108366,softcite_data/step1_txt/pmc/PMC5054108-0/text.txt.gz,3901
108367,softcite_data/step1_txt/pmc/PMC5054108-1/text.txt.gz,4120
108368,softcite_data/step1_txt/pmc/PMC5054108-2/text.txt.gz,3352
108369,softcite_data/step1_txt/pmc/PMC5054108-3/text.txt.gz,3924
108370,softcite_data/step1_txt/pmc/PMC5054108-4/text.txt.gz,4124
108371,softcite_data/step1_txt/pmc/PMC5054108-5/text.txt.gz,3252
108372,softcite_data/step1_txt/pmc/PMC5054108-6/text.txt.gz,3263
108373,softcite_data/step1_txt/pmc/PMC5054108-7/text.txt.gz,736
108374,softcite_data/step1_txt/pmc/PMC5054170-0/text.txt.gz,3274
108375,softcite_data/step1_txt/pmc/PMC5054170-1/text.txt.gz,1170
108376,softcite_data/step1_txt/pmc/PMC5055031-0/text.txt.gz,3131
108377,softcite_data/step1_txt/pmc/PMC5055031-1/text.txt.gz,3021
108378,softcite_data/step1_txt/pmc/PMC5055031-2/text.txt.gz,1697
108379,softcite_data/step1_txt/pmc/PMC5055114-0/text.txt.gz,3258
108380,softcite_data/step1_txt/pmc/PMC5055114-1/text.txt.gz,3838
108381,softcite_data/step1_txt/pmc/PMC5055114-2/text.txt.gz,3503
108382,softcite_data/step1_txt/pmc/PMC5055114-3/text.txt.gz,3793
108383,softcite_data/step1_txt/pmc/PMC5055588-0/text.txt.gz,3221
108384,softcite_data/step1_txt/pmc/PMC5055588-1/text.txt.gz,3180
108385,softcite_data/step1_txt/pmc/PMC5055588-2/text.txt.gz,1816
108386,softcite_data/step1_txt/pmc/PMC5056957-0/text.txt.gz,3117
108387,softcite_data/step1_txt/pmc/PMC5056957-1/text.txt.gz,3986
108388,softcite_data/step1_txt/pmc/PMC5056957-2/text.txt.gz,4378
108389,softcite_data/step1_txt/pmc/PMC5056957-3/text.txt.gz,3592
108390,softcite_data/step1_txt/pmc/PMC5056957-4/text.txt.gz,507
108391,softcite_data/step1_txt/pmc/PMC5056991-0/text.txt.gz,3551
108392,softcite_data/step1_txt/pmc/PMC5056991-1/text.txt.gz,4188
108393,softcite_data/step1_txt/pmc/PMC5056991-2/text.txt.gz,3878
108394,softcite_data/step1_txt/pmc/PMC5056991-3/text.txt.gz,3624
108395,softcite_data/step1_txt/pmc/PMC5056991-4/text.txt.gz,5937
108396,softcite_data/step1_txt/pmc/PMC5056991-5/text.txt.gz,6478
108397,softcite_data/step1_txt/pmc/PMC5056991-6/text.txt.gz,4043
108398,softcite_data/step1_txt/pmc/PMC5056991-7/text.txt.gz,4083
108399,softcite_data/step1_txt/pmc/PMC5056991-8/text.txt.gz,2963
108400,softcite_data/step1_txt/pmc/PMC5057303-0/text.txt.gz,3182
108401,softcite_data/step1_txt/pmc/PMC5057303-1/text.txt.gz,3409
108402,softcite_data/step1_txt/pmc/PMC5057303-2/text.txt.gz,1635
108403,softcite_data/step1_txt/pmc/PMC5058896-0/text.txt.gz,4107
108404,softcite_data/step1_txt/pmc/PMC5058896-1/text.txt.gz,2031
108405,softcite_data/step1_txt/pmc/PMC5061105-0/text.txt.gz,3832
108406,softcite_data/step1_txt/pmc/PMC5061105-1/text.txt.gz,3441
108407,softcite_data/step1_txt/pmc/PMC5061105-2/text.txt.gz,3762
108408,softcite_data/step1_txt/pmc/PMC5061105-3/text.txt.gz,4189
108409,softcite_data/step1_txt/pmc/PMC5061105-4/text.txt.gz,1239
108410,softcite_data/step1_txt/pmc/PMC5061450-0/text.txt.gz,4682
108411,softcite_data/step1_txt/pmc/PMC5061450-1/text.txt.gz,3412
108412,softcite_data/step1_txt/pmc/PMC5061450-2/text.txt.gz,4299
108413,softcite_data/step1_txt/pmc/PMC5061450-3/text.txt.gz,3576
108414,softcite_data/step1_txt/pmc/PMC5061450-4/text.txt.gz,556
108415,softcite_data/step1_txt/pmc/PMC5062751-0/text.txt.gz,3108
108416,softcite_data/step1_txt/pmc/PMC5062751-1/text.txt.gz,3423
108417,softcite_data/step1_txt/pmc/PMC5062751-2/text.txt.gz,4746
108418,softcite_data/step1_txt/pmc/PMC5062751-3/text.txt.gz,1951
108419,softcite_data/step1_txt/pmc/PMC5063056-0/text.txt.gz,3355
108420,softcite_data/step1_txt/pmc/PMC5063056-1/text.txt.gz,3232
108421,softcite_data/step1_txt/pmc/PMC5063056-2/text.txt.gz,3767
108422,softcite_data/step1_txt/pmc/PMC5063056-3/text.txt.gz,3324
108423,softcite_data/step1_txt/pmc/PMC5063056-4/text.txt.gz,4122
108424,softcite_data/step1_txt/pmc/PMC5063056-5/text.txt.gz,3162
108425,softcite_data/step1_txt/pmc/PMC5063056-6/text.txt.gz,2947
108426,softcite_data/step1_txt/pmc/PMC5063559-0/text.txt.gz,3986
108427,softcite_data/step1_txt/pmc/PMC5063559-1/text.txt.gz,3245
108428,softcite_data/step1_txt/pmc/PMC5063559-2/text.txt.gz,3344
108429,softcite_data/step1_txt/pmc/PMC5063559-3/text.txt.gz,1952
108430,softcite_data/step1_txt/pmc/PMC5064647-0/text.txt.gz,3161
108431,softcite_data/step1_txt/pmc/PMC5064647-1/text.txt.gz,3536
108432,softcite_data/step1_txt/pmc/PMC5064647-2/text.txt.gz,3697
108433,softcite_data/step1_txt/pmc/PMC5065646-0/text.txt.gz,4327
108434,softcite_data/step1_txt/pmc/PMC5065646-1/text.txt.gz,3961
108435,softcite_data/step1_txt/pmc/PMC5065646-2/text.txt.gz,3595
108436,softcite_data/step1_txt/pmc/PMC5065646-3/text.txt.gz,4026
108437,softcite_data/step1_txt/pmc/PMC5065646-4/text.txt.gz,3106
108438,softcite_data/step1_txt/pmc/PMC5065646-5/text.txt.gz,517
108439,softcite_data/step1_txt/pmc/PMC5066091-0/text.txt.gz,3079
108440,softcite_data/step1_txt/pmc/PMC5066091-1/text.txt.gz,3095
108441,softcite_data/step1_txt/pmc/PMC5066091-2/text.txt.gz,3693
108442,softcite_data/step1_txt/pmc/PMC5066091-3/text.txt.gz,3697
108443,softcite_data/step1_txt/pmc/PMC5066091-4/text.txt.gz,3737
108444,softcite_data/step1_txt/pmc/PMC5066091-5/text.txt.gz,3396
108445,softcite_data/step1_txt/pmc/PMC5066091-6/text.txt.gz,230
108446,softcite_data/step1_txt/pmc/PMC5066378-0/text.txt.gz,3090
108447,softcite_data/step1_txt/pmc/PMC5066378-1/text.txt.gz,4149
108448,softcite_data/step1_txt/pmc/PMC5066378-2/text.txt.gz,1790
108449,softcite_data/step1_txt/pmc/PMC5066446-0/text.txt.gz,4186
108450,softcite_data/step1_txt/pmc/PMC5066446-1/text.txt.gz,3536
108451,softcite_data/step1_txt/pmc/PMC5066446-2/text.txt.gz,3768
108452,softcite_data/step1_txt/pmc/PMC5066446-3/text.txt.gz,3618
108453,softcite_data/step1_txt/pmc/PMC5066446-4/text.txt.gz,757
108454,softcite_data/step1_txt/pmc/PMC5066667-0/text.txt.gz,3447
108455,softcite_data/step1_txt/pmc/PMC5066667-1/text.txt.gz,4213
108456,softcite_data/step1_txt/pmc/PMC5066667-2/text.txt.gz,3713
108457,softcite_data/step1_txt/pmc/PMC5066667-3/text.txt.gz,3926
108458,softcite_data/step1_txt/pmc/PMC5066667-4/text.txt.gz,4079
108459,softcite_data/step1_txt/pmc/PMC5066667-5/text.txt.gz,1339
108460,softcite_data/step1_txt/pmc/PMC5066857-0/text.txt.gz,4556
108461,softcite_data/step1_txt/pmc/PMC5066857-1/text.txt.gz,4830
108462,softcite_data/step1_txt/pmc/PMC5066857-2/text.txt.gz,3617
108463,softcite_data/step1_txt/pmc/PMC5068237-0/text.txt.gz,4534
108464,softcite_data/step1_txt/pmc/PMC5068237-1/text.txt.gz,4252
108465,softcite_data/step1_txt/pmc/PMC5068237-2/text.txt.gz,4429
108466,softcite_data/step1_txt/pmc/PMC5068237-3/text.txt.gz,3882
108467,softcite_data/step1_txt/pmc/PMC5068237-4/text.txt.gz,3095
108468,softcite_data/step1_txt/pmc/PMC5068237-5/text.txt.gz,3230
108469,softcite_data/step1_txt/pmc/PMC5068237-6/text.txt.gz,3200
108470,softcite_data/step1_txt/pmc/PMC5068237-7/text.txt.gz,3807
108471,softcite_data/step1_txt/pmc/PMC5069652-0/text.txt.gz,3206
108472,softcite_data/step1_txt/pmc/PMC5069652-1/text.txt.gz,3304
108473,softcite_data/step1_txt/pmc/PMC5069652-2/text.txt.gz,3896
108474,softcite_data/step1_txt/pmc/PMC5069652-3/text.txt.gz,1496
108475,softcite_data/step1_txt/pmc/PMC5070697-0/text.txt.gz,3880
108476,softcite_data/step1_txt/pmc/PMC5070697-1/text.txt.gz,3841
108477,softcite_data/step1_txt/pmc/PMC5070697-2/text.txt.gz,3137
108478,softcite_data/step1_txt/pmc/PMC5071723-0/text.txt.gz,3700
108479,softcite_data/step1_txt/pmc/PMC5071723-1/text.txt.gz,3543
108480,softcite_data/step1_txt/pmc/PMC5071723-2/text.txt.gz,4153
108481,softcite_data/step1_txt/pmc/PMC5071723-3/text.txt.gz,445
108482,softcite_data/step1_txt/pmc/PMC5073050-0/text.txt.gz,3128
108483,softcite_data/step1_txt/pmc/PMC5073050-1/text.txt.gz,3462
108484,softcite_data/step1_txt/pmc/PMC5073050-2/text.txt.gz,4681
108485,softcite_data/step1_txt/pmc/PMC5073050-3/text.txt.gz,4865
108486,softcite_data/step1_txt/pmc/PMC5073050-4/text.txt.gz,4069
108487,softcite_data/step1_txt/pmc/PMC5073050-5/text.txt.gz,4749
108488,softcite_data/step1_txt/pmc/PMC5073050-6/text.txt.gz,3811
108489,softcite_data/step1_txt/pmc/PMC5073050-7/text.txt.gz,2370
108490,softcite_data/step1_txt/pmc/PMC5073501-0/text.txt.gz,3812
108491,softcite_data/step1_txt/pmc/PMC5073501-1/text.txt.gz,1786
108492,softcite_data/step1_txt/pmc/PMC5073581-0/text.txt.gz,3287
108493,softcite_data/step1_txt/pmc/PMC5073581-1/text.txt.gz,3147
108494,softcite_data/step1_txt/pmc/PMC5073581-2/text.txt.gz,3141
108495,softcite_data/step1_txt/pmc/PMC5073581-3/text.txt.gz,651
108496,softcite_data/step1_txt/pmc/PMC5075682-0/text.txt.gz,4491
108497,softcite_data/step1_txt/pmc/PMC5075682-1/text.txt.gz,1117
108498,softcite_data/step1_txt/pmc/PMC5076493-0/text.txt.gz,3254
108499,softcite_data/step1_txt/pmc/PMC5076493-1/text.txt.gz,2845
108500,softcite_data/step1_txt/pmc/PMC5076548-0/text.txt.gz,3076
108501,softcite_data/step1_txt/pmc/PMC5076548-1/text.txt.gz,1578
108502,softcite_data/step1_txt/pmc/PMC5078571-0/text.txt.gz,3852
108503,softcite_data/step1_txt/pmc/PMC5078571-1/text.txt.gz,3658
108504,softcite_data/step1_txt/pmc/PMC5078571-2/text.txt.gz,3286
108505,softcite_data/step1_txt/pmc/PMC5078571-3/text.txt.gz,3597
108506,softcite_data/step1_txt/pmc/PMC5078571-4/text.txt.gz,3829
108507,softcite_data/step1_txt/pmc/PMC5078571-5/text.txt.gz,3345
108508,softcite_data/step1_txt/pmc/PMC5078571-6/text.txt.gz,3729
108509,softcite_data/step1_txt/pmc/PMC5078571-7/text.txt.gz,3515
108510,softcite_data/step1_txt/pmc/PMC5078571-8/text.txt.gz,1929
108511,softcite_data/step1_txt/pmc/PMC5078595-0/text.txt.gz,3091
108512,softcite_data/step1_txt/pmc/PMC5078595-1/text.txt.gz,3148
108513,softcite_data/step1_txt/pmc/PMC5078595-2/text.txt.gz,3183
108514,softcite_data/step1_txt/pmc/PMC5078595-3/text.txt.gz,669
108515,softcite_data/step1_txt/pmc/PMC5078599-0/text.txt.gz,3810
108516,softcite_data/step1_txt/pmc/PMC5078599-1/text.txt.gz,5430
108517,softcite_data/step1_txt/pmc/PMC5078599-2/text.txt.gz,3460
108518,softcite_data/step1_txt/pmc/PMC5078599-3/text.txt.gz,3938
108519,softcite_data/step1_txt/pmc/PMC5078599-4/text.txt.gz,2341
108520,softcite_data/step1_txt/pmc/PMC5079926-0/text.txt.gz,10037
108521,softcite_data/step1_txt/pmc/PMC5080145-0/text.txt.gz,3279
108522,softcite_data/step1_txt/pmc/PMC5080145-1/text.txt.gz,3237
108523,softcite_data/step1_txt/pmc/PMC5080145-2/text.txt.gz,877
108524,softcite_data/step1_txt/pmc/PMC5080194-0/text.txt.gz,4145
108525,softcite_data/step1_txt/pmc/PMC5080194-1/text.txt.gz,3478
108526,softcite_data/step1_txt/pmc/PMC5080194-2/text.txt.gz,6176
108527,softcite_data/step1_txt/pmc/PMC5080194-3/text.txt.gz,3458
108528,softcite_data/step1_txt/pmc/PMC5080194-4/text.txt.gz,3766
108529,softcite_data/step1_txt/pmc/PMC5080194-5/text.txt.gz,1495
108530,softcite_data/step1_txt/pmc/PMC5080640-0/text.txt.gz,4114
108531,softcite_data/step1_txt/pmc/PMC5080640-1/text.txt.gz,2222
108532,softcite_data/step1_txt/pmc/PMC5081317-0/text.txt.gz,3081
108533,softcite_data/step1_txt/pmc/PMC5081317-1/text.txt.gz,1156
108534,softcite_data/step1_txt/pmc/PMC5081333-0/text.txt.gz,3931
108535,softcite_data/step1_txt/pmc/PMC5084642-0/text.txt.gz,3944
108536,softcite_data/step1_txt/pmc/PMC5084642-1/text.txt.gz,3681
108537,softcite_data/step1_txt/pmc/PMC5084670-0/text.txt.gz,4735
108538,softcite_data/step1_txt/pmc/PMC5084670-1/text.txt.gz,3351
108539,softcite_data/step1_txt/pmc/PMC5084670-2/text.txt.gz,3815
108540,softcite_data/step1_txt/pmc/PMC5084670-3/text.txt.gz,3915
108541,softcite_data/step1_txt/pmc/PMC5084670-4/text.txt.gz,4593
108542,softcite_data/step1_txt/pmc/PMC5084721-0/text.txt.gz,3616
108543,softcite_data/step1_txt/pmc/PMC5084721-1/text.txt.gz,3064
108544,softcite_data/step1_txt/pmc/PMC5084721-2/text.txt.gz,3739
108545,softcite_data/step1_txt/pmc/PMC5084721-3/text.txt.gz,1590
108546,softcite_data/step1_txt/pmc/PMC5085403-0/text.txt.gz,1722
108547,softcite_data/step1_txt/pmc/PMC5087259-0/text.txt.gz,3678
108548,softcite_data/step1_txt/pmc/PMC5087259-1/text.txt.gz,3045
108549,softcite_data/step1_txt/pmc/PMC5087259-2/text.txt.gz,752
108550,softcite_data/step1_txt/pmc/PMC5088916-0/text.txt.gz,3531
108551,softcite_data/step1_txt/pmc/PMC5088916-1/text.txt.gz,3748
108552,softcite_data/step1_txt/pmc/PMC5088916-2/text.txt.gz,1581
108553,softcite_data/step1_txt/pmc/PMC5089661-0/text.txt.gz,4774
108554,softcite_data/step1_txt/pmc/PMC5089661-1/text.txt.gz,5262
108555,softcite_data/step1_txt/pmc/PMC5089661-2/text.txt.gz,3838
108556,softcite_data/step1_txt/pmc/PMC5089661-3/text.txt.gz,3275
108557,softcite_data/step1_txt/pmc/PMC5089661-4/text.txt.gz,7166
108558,softcite_data/step1_txt/pmc/PMC5089661-5/text.txt.gz,3524
108559,softcite_data/step1_txt/pmc/PMC5089661-6/text.txt.gz,4017
108560,softcite_data/step1_txt/pmc/PMC5089661-7/text.txt.gz,522
108561,softcite_data/step1_txt/pmc/PMC5089945-0/text.txt.gz,4647
108562,softcite_data/step1_txt/pmc/PMC5089945-1/text.txt.gz,4330
108563,softcite_data/step1_txt/pmc/PMC5089945-2/text.txt.gz,3529
108564,softcite_data/step1_txt/pmc/PMC5089945-3/text.txt.gz,5311
108565,softcite_data/step1_txt/pmc/PMC5089945-4/text.txt.gz,3220
108566,softcite_data/step1_txt/pmc/PMC5089945-5/text.txt.gz,1098
108567,softcite_data/step1_txt/pmc/PMC5089965-0/text.txt.gz,3201
108568,softcite_data/step1_txt/pmc/PMC5089965-1/text.txt.gz,3295
108569,softcite_data/step1_txt/pmc/PMC5089965-2/text.txt.gz,639
108570,softcite_data/step1_txt/pmc/PMC5091022-0/text.txt.gz,4972
108571,softcite_data/step1_txt/pmc/PMC5091022-1/text.txt.gz,3418
108572,softcite_data/step1_txt/pmc/PMC5091022-2/text.txt.gz,2757
108573,softcite_data/step1_txt/pmc/PMC5091050-0/text.txt.gz,2446
108574,softcite_data/step1_txt/pmc/PMC5091065-0/text.txt.gz,4173
108575,softcite_data/step1_txt/pmc/PMC5091065-1/text.txt.gz,3118
108576,softcite_data/step1_txt/pmc/PMC5091065-2/text.txt.gz,3877
108577,softcite_data/step1_txt/pmc/PMC5091065-3/text.txt.gz,2323
108578,softcite_data/step1_txt/pmc/PMC5091269-0/text.txt.gz,4225
108579,softcite_data/step1_txt/pmc/PMC5091269-1/text.txt.gz,2312
108580,softcite_data/step1_txt/pmc/PMC5092292-0/text.txt.gz,1050
108581,softcite_data/step1_txt/pmc/PMC5092332-0/text.txt.gz,2167
108582,softcite_data/step1_txt/pmc/PMC5092941-0/text.txt.gz,1029
108583,softcite_data/step1_txt/pmc/PMC5094513-0/text.txt.gz,3231
108584,softcite_data/step1_txt/pmc/PMC5094513-1/text.txt.gz,3572
108585,softcite_data/step1_txt/pmc/PMC5094513-2/text.txt.gz,4343
108586,softcite_data/step1_txt/pmc/PMC5094513-3/text.txt.gz,3183
108587,softcite_data/step1_txt/pmc/PMC5094513-4/text.txt.gz,751
108588,softcite_data/step1_txt/pmc/PMC5094519-0/text.txt.gz,3404
